Year,Municipality,Origin_Country,Age_Group,Employment_Sector,Count,Lat,Lon
2022,Aller,Colombia,36-50,Construction,1,43.14723252553021,-5.645871416792337
2022,Aller,Colombia,36-50,Industry,1,43.1596938326033,-5.636996757317858
2022,Aller,Colombia,36-50,Unemployed/Seeking,2,43.15383317316499,-5.644795506734959
2022,Aller,Colombia,51-65,Services,1,43.1655657313201,-5.668794873978773
2022,Aller,Colombia,51-65,Agriculture,1,43.16196501318641,-5.65955653840346
2022,Aller,Colombia,51-65,Construction,1,43.153276757743924,-5.666815076286929
2022,Aller,Colombia,51-65,Industry,1,43.15853542945228,-5.669268348414479
2022,Aller,Colombia,51-65,Unemployed/Seeking,1,43.14327026624045,-5.660798457551914
2022,Aller,Colombia,65+,Services,1,43.13179683625174,-5.632511228735123
2022,Aller,Colombia,65+,Agriculture,1,43.14235320016379,-5.640692516674499
2022,Aller,Colombia,65+,Construction,1,43.14221385811702,-5.633731820501844
2022,Aller,Colombia,65+,Industry,1,43.14837786377885,-5.660663153503787
2022,Aller,Colombia,65+,Unemployed/Seeking,1,43.145103010055124,-5.643994741909445
2022,Aller,Venezuela,18-25,Services,1,43.141427698355024,-5.649903213636405
2022,Aller,Venezuela,18-25,Agriculture,1,43.1690844643897,-5.655728559407926
2022,Aller,Venezuela,18-25,Construction,1,43.1381536829306,-5.639743752668795
2022,Aller,Venezuela,18-25,Industry,1,43.15699806963164,-5.638753600763218
2022,Aller,Venezuela,18-25,Unemployed/Seeking,1,43.146214381636845,-5.644939288922294
2022,Aller,Venezuela,26-35,Services,1,43.14977576929976,-5.651873913090952
2022,Aller,Venezuela,26-35,Agriculture,1,43.161395392125144,-5.639192306330043
2022,Aller,Venezuela,26-35,Construction,1,43.14262371346457,-5.645769004711484
2022,Aller,Venezuela,26-35,Industry,1,43.130833134438326,-5.6449224264628315
2022,Aller,Venezuela,26-35,Unemployed/Seeking,1,43.16980020428318,-5.65358698468062
2022,Aller,Venezuela,36-50,Services,1,43.13114578909476,-5.648615931807639
2022,Aller,Venezuela,36-50,Agriculture,1,43.14791935134196,-5.658187385001941
2022,Aller,Venezuela,36-50,Construction,1,43.135832344054045,-5.632154484280424
2022,Aller,Venezuela,36-50,Industry,1,43.16235628033036,-5.6406782699045435
2022,Aller,Venezuela,36-50,Unemployed/Seeking,1,43.138069404247695,-5.659841286454487
2022,Aller,Venezuela,51-65,Services,1,43.16876396517808,-5.65586393740947
2022,Aller,Venezuela,51-65,Agriculture,1,43.15543749945587,-5.643707777165677
2022,Aller,Venezuela,51-65,Construction,1,43.16977797352168,-5.653635513345165
2022,Aller,Venezuela,51-65,Industry,1,43.14036991168935,-5.6676458732865145
2022,Aller,Venezuela,51-65,Unemployed/Seeking,1,43.151586970288534,-5.645246395748687
2022,Aller,Venezuela,65+,Services,1,43.15283452657386,-5.6382790804393546
2022,Aller,Venezuela,65+,Agriculture,1,43.13423649256236,-5.6683509099929505
2022,Aller,Venezuela,65+,Construction,1,43.14927968075766,-5.630572930846392
2022,Aller,Venezuela,65+,Industry,1,43.15423753259718,-5.637459825680039
2022,Aller,Venezuela,65+,Unemployed/Seeking,1,43.16388923781961,-5.652050553188166
2022,Aller,Resto de España,18-25,Services,1,43.1419508481722,-5.6569753681712065
2022,Aller,Resto de España,18-25,Agriculture,1,43.152586348528246,-5.636191668210468
2022,Aller,Resto de España,18-25,Construction,1,43.14527679726138,-5.656140680705553
2022,Aller,Resto de España,18-25,Industry,1,43.16641993888603,-5.637964215035503
2022,Aller,Resto de España,18-25,Unemployed/Seeking,1,43.145570619291114,-5.66595373322881
2022,Aller,Resto de España,26-35,Services,1,43.14124507833823,-5.652450491429115
2022,Aller,Resto de España,26-35,Agriculture,1,43.16172744335645,-5.6624665910924525
2022,Aller,Resto de España,26-35,Construction,1,43.13415101276664,-5.6382132177028215
2022,Aller,Resto de España,26-35,Industry,1,43.14033947926348,-5.635228279853191
2022,Aller,Resto de España,26-35,Unemployed/Seeking,1,43.14471973467508,-5.631514220270713
2022,Aller,Resto de España,36-50,Services,1,43.139483904983685,-5.658713256277343
2022,Aller,Resto de España,36-50,Agriculture,1,43.13740795811792,-5.646364067212387
2022,Aller,Resto de España,36-50,Construction,1,43.13784373422896,-5.648492492371343
2022,Aller,Resto de España,36-50,Industry,1,43.16032560226345,-5.6532137235110005
2022,Aller,Resto de España,36-50,Unemployed/Seeking,2,43.13981092375631,-5.662235045205844
2022,Aller,Resto de España,51-65,Services,1,43.14988253180637,-5.653945829075447
2022,Aller,Resto de España,51-65,Agriculture,1,43.16855484010232,-5.644311816566331
2022,Aller,Resto de España,51-65,Construction,1,43.133256702417626,-5.652758492788674
2022,Aller,Resto de España,51-65,Industry,1,43.161377908650614,-5.651271988207477
2022,Aller,Resto de España,51-65,Unemployed/Seeking,1,43.15826997366808,-5.647607791068748
2022,Aller,Resto de España,65+,Services,1,43.15590454519944,-5.642999232781254
2022,Aller,Resto de España,65+,Agriculture,1,43.14973723225122,-5.635962989513374
2022,Aller,Resto de España,65+,Construction,1,43.16548861861593,-5.667876680856384
2022,Aller,Resto de España,65+,Industry,1,43.16641549066903,-5.6588611654559795
2022,Aller,Resto de España,65+,Unemployed/Seeking,1,43.13580201064871,-5.654236636819318
2022,Aller,Otros,18-25,Services,1,43.14031642498516,-5.650568217259553
2022,Aller,Otros,18-25,Agriculture,1,43.14716679467775,-5.659602212593015
2022,Aller,Otros,18-25,Construction,1,43.16656453450366,-5.649982976086495
2022,Aller,Otros,18-25,Industry,1,43.13925897866352,-5.658132478970972
2022,Aller,Otros,18-25,Unemployed/Seeking,1,43.152658394046114,-5.665373751824341
2022,Aller,Otros,26-35,Services,1,43.169545941589575,-5.652367234240764
2022,Aller,Otros,26-35,Agriculture,2,43.1349390837715,-5.642961217358616
2022,Aller,Otros,26-35,Construction,1,43.14134068711905,-5.643680088286245
2022,Aller,Otros,26-35,Industry,1,43.15730941377071,-5.641386161092368
2022,Aller,Otros,26-35,Unemployed/Seeking,1,43.13912049335837,-5.653500199528557
2022,Aller,Otros,36-50,Services,1,43.13449387592594,-5.647332138205057
2022,Aller,Otros,36-50,Agriculture,1,43.164382617929135,-5.652805797772737
2022,Aller,Otros,36-50,Construction,1,43.162843340501254,-5.640988941172944
2022,Aller,Otros,36-50,Industry,1,43.16400582444788,-5.6495068281281755
2022,Aller,Otros,36-50,Unemployed/Seeking,1,43.13550157149032,-5.635318784038714
2022,Aller,Otros,51-65,Services,1,43.16676013486787,-5.665297802830324
2022,Aller,Otros,51-65,Agriculture,1,43.15782327233709,-5.634157465262347
2022,Aller,Otros,51-65,Construction,1,43.13825800893587,-5.649400039616219
2022,Aller,Otros,51-65,Industry,1,43.16900521405221,-5.646818591941934
2022,Aller,Otros,51-65,Unemployed/Seeking,1,43.16183144568509,-5.6369848432864105
2022,Aller,Otros,65+,Services,1,43.16821554396797,-5.641874847909731
2022,Aller,Otros,65+,Agriculture,1,43.15351171814232,-5.643762911961631
2022,Aller,Otros,65+,Construction,1,43.13345754162308,-5.643627830054128
2022,Aller,Otros,65+,Industry,1,43.14150557443374,-5.654614073134559
2022,Aller,Otros,65+,Unemployed/Seeking,1,43.144089500974,-5.638076292543196
2022,Mieres,Rumanía,18-25,Services,3,43.25050564000895,-5.790188481680036
2022,Mieres,Rumanía,18-25,Agriculture,6,43.242157700738154,-5.756575411935159
2022,Mieres,Rumanía,18-25,Construction,7,43.24216507476451,-5.7703824188416615
2022,Mieres,Rumanía,18-25,Industry,6,43.234249462775345,-5.778789860117018
2022,Mieres,Rumanía,18-25,Unemployed/Seeking,4,43.24177758246786,-5.755471669018126
2022,Mieres,Rumanía,26-35,Services,4,43.26153996659071,-5.760892488611456
2022,Mieres,Rumanía,26-35,Agriculture,5,43.26629287987312,-5.788888992856085
2022,Mieres,Rumanía,26-35,Construction,7,43.23185836787022,-5.792570144257844
2022,Mieres,Rumanía,26-35,Industry,4,43.258285554489575,-5.771286236362345
2022,Mieres,Rumanía,26-35,Unemployed/Seeking,4,43.24014404967325,-5.787692918257808
2022,Mieres,Rumanía,36-50,Services,4,43.24900717149939,-5.759236712243999
2022,Mieres,Rumanía,36-50,Agriculture,6,43.24241810764694,-5.788437256567117
2022,Mieres,Rumanía,36-50,Construction,4,43.24649357450646,-5.782187891619197
2022,Mieres,Rumanía,36-50,Industry,5,43.25172146672882,-5.773358074397991
2022,Mieres,Rumanía,36-50,Unemployed/Seeking,3,43.235066228892705,-5.757977376288421
2022,Mieres,Rumanía,51-65,Services,5,43.26330392754853,-5.760455757717339
2022,Mieres,Rumanía,51-65,Agriculture,6,43.23753014284701,-5.771370707075138
2022,Mieres,Rumanía,51-65,Construction,4,43.258795658907246,-5.763266917671795
2022,Mieres,Rumanía,51-65,Industry,6,43.25047077166062,-5.794171392238135
2022,Mieres,Rumanía,51-65,Unemployed/Seeking,3,43.26842757491243,-5.756962510156484
2022,Mieres,Rumanía,65+,Services,4,43.23150172612749,-5.787573903437495
2022,Mieres,Rumanía,65+,Agriculture,5,43.25723699805543,-5.776975906361032
2022,Mieres,Rumanía,65+,Construction,6,43.25570872663927,-5.760543707108727
2022,Mieres,Rumanía,65+,Industry,5,43.24508481762333,-5.785333895000804
2022,Mieres,Rumanía,65+,Unemployed/Seeking,3,43.259221251771045,-5.7782365845188135
2022,Mieres,Marruecos,18-25,Services,6,43.266005643858776,-5.7579854725121375
2022,Mieres,Marruecos,18-25,Agriculture,5,43.244195993685935,-5.7746669083563456
2022,Mieres,Marruecos,18-25,Construction,3,43.26666393845742,-5.75563242123583
2022,Mieres,Marruecos,18-25,Industry,2,43.25389666197141,-5.771584979712496
2022,Mieres,Marruecos,18-25,Unemployed/Seeking,3,43.23569059926332,-5.770615132913804
2022,Mieres,Marruecos,26-35,Services,4,43.23702968564366,-5.791547685721492
2022,Mieres,Marruecos,26-35,Agriculture,5,43.23383642321543,-5.756050017975454
2022,Mieres,Marruecos,26-35,Construction,6,43.251323612740016,-5.776412943752571
2022,Mieres,Marruecos,26-35,Industry,6,43.240996328622906,-5.793722734129503
2022,Mieres,Marruecos,26-35,Unemployed/Seeking,3,43.26618256392845,-5.770509296403245
2022,Mieres,Marruecos,36-50,Services,3,43.24638520978918,-5.76925334829661
2022,Mieres,Marruecos,36-50,Agriculture,4,43.25228896834413,-5.780340815894006
2022,Mieres,Marruecos,36-50,Construction,3,43.25296345627181,-5.790527578469739
2022,Mieres,Marruecos,36-50,Industry,7,43.257850001003014,-5.780296960067642
2022,Mieres,Marruecos,36-50,Unemployed/Seeking,7,43.247083160482866,-5.767343560674463
2022,Mieres,Marruecos,51-65,Services,6,43.25334657033004,-5.772896200328803
2022,Mieres,Marruecos,51-65,Agriculture,2,43.26743752977185,-5.768964793381887
2022,Mieres,Marruecos,51-65,Construction,5,43.24321327569248,-5.766857684822266
2022,Mieres,Marruecos,51-65,Industry,4,43.23668041669229,-5.764988226900024
2022,Mieres,Marruecos,51-65,Unemployed/Seeking,2,43.24403215645638,-5.757299556470006
2022,Mieres,Marruecos,65+,Services,4,43.26500460138977,-5.790152988373798
2022,Mieres,Marruecos,65+,Agriculture,2,43.2521647720574,-5.768948623378582
2022,Mieres,Marruecos,65+,Construction,3,43.24922593809746,-5.763300080746659
2022,Mieres,Marruecos,65+,Industry,4,43.256537320871956,-5.762207523522036
2022,Mieres,Marruecos,65+,Unemployed/Seeking,6,43.252827814229356,-5.782451698990655
2022,Mieres,Colombia,18-25,Services,7,43.23253394373617,-5.768576984404309
2022,Mieres,Colombia,18-25,Agriculture,3,43.24726903201578,-5.789530339384482
2022,Mieres,Colombia,18-25,Construction,4,43.235451168554796,-5.770394311753219
2022,Mieres,Colombia,18-25,Industry,3,43.23071046172775,-5.788040759018781
2022,Mieres,Colombia,18-25,Unemployed/Seeking,4,43.27023633476565,-5.758425809599111
2022,Mieres,Colombia,26-35,Services,6,43.25223733155385,-5.761326931945054
2022,Mieres,Colombia,26-35,Agriculture,4,43.2319495772651,-5.764466761974157
2022,Mieres,Colombia,26-35,Construction,4,43.251374355649,-5.781757369044898
2022,Mieres,Colombia,26-35,Industry,7,43.232350451038656,-5.777827863712884
2022,Mieres,Colombia,26-35,Unemployed/Seeking,6,43.24331708775753,-5.7822616388940595
2022,Mieres,Colombia,36-50,Services,3,43.23780755857219,-5.773913301286286
2022,Mieres,Colombia,36-50,Agriculture,6,43.240532649651705,-5.789217245140948
2022,Mieres,Colombia,36-50,Construction,6,43.24321579926155,-5.79039557731449
2022,Mieres,Colombia,36-50,Industry,2,43.25725054644028,-5.78523654222504
2022,Mieres,Colombia,36-50,Unemployed/Seeking,5,43.269347184645035,-5.785215268337489
2022,Mieres,Colombia,51-65,Services,3,43.251487384321436,-5.779332111827365
2022,Mieres,Colombia,51-65,Agriculture,6,43.235912491416805,-5.758297827225432
2022,Mieres,Colombia,51-65,Construction,2,43.245256055775926,-5.773601181669258
2022,Mieres,Colombia,51-65,Industry,3,43.238914001786036,-5.783500368432259
2022,Mieres,Colombia,51-65,Unemployed/Seeking,3,43.231927859630524,-5.77868244805048
2022,Mieres,Colombia,65+,Services,7,43.24485382888944,-5.793910443233909
2022,Mieres,Colombia,65+,Agriculture,5,43.26228060881084,-5.7723927512840705
2022,Mieres,Colombia,65+,Construction,4,43.24998443191101,-5.773251993651314
2022,Mieres,Colombia,65+,Industry,2,43.26847720236393,-5.777998704069191
2022,Mieres,Colombia,65+,Unemployed/Seeking,5,43.257959406264945,-5.7708109040438345
2022,Mieres,Venezuela,18-25,Services,4,43.23435992281288,-5.757610668053555
2022,Mieres,Venezuela,18-25,Agriculture,6,43.24983915943743,-5.762173142133461
2022,Mieres,Venezuela,18-25,Construction,5,43.24500058450206,-5.771155465740787
2022,Mieres,Venezuela,18-25,Industry,3,43.234026737653515,-5.794372268222356
2022,Mieres,Venezuela,18-25,Unemployed/Seeking,3,43.26620910242142,-5.76114080597933
2022,Mieres,Venezuela,26-35,Services,4,43.245781225571186,-5.755175102576889
2022,Mieres,Venezuela,26-35,Agriculture,4,43.26582857576305,-5.780300411887839
2022,Mieres,Venezuela,26-35,Construction,2,43.24029570012231,-5.787797658735731
2022,Mieres,Venezuela,26-35,Industry,6,43.240777646557035,-5.777358790876749
2022,Mieres,Venezuela,26-35,Unemployed/Seeking,2,43.23133217193592,-5.778436396067383
2022,Mieres,Venezuela,36-50,Services,8,43.26574854681149,-5.757520258507813
2022,Mieres,Venezuela,36-50,Agriculture,6,43.26805543144322,-5.786592535344812
2022,Mieres,Venezuela,36-50,Construction,4,43.231380276765734,-5.765243041607362
2022,Mieres,Venezuela,36-50,Industry,5,43.24003024407204,-5.7751393007744785
2022,Mieres,Venezuela,36-50,Unemployed/Seeking,2,43.23124145529751,-5.760526026797232
2022,Mieres,Venezuela,51-65,Services,3,43.26754845513753,-5.784709305486215
2022,Mieres,Venezuela,51-65,Agriculture,6,43.23213174873041,-5.7592940594972415
2022,Mieres,Venezuela,51-65,Construction,2,43.230885541552375,-5.769909166889854
2022,Mieres,Venezuela,51-65,Industry,5,43.24510878711317,-5.770758020320958
2022,Mieres,Venezuela,51-65,Unemployed/Seeking,4,43.232979084205354,-5.771982295076834
2022,Mieres,Venezuela,65+,Services,3,43.23384976215746,-5.788752982455327
2022,Mieres,Venezuela,65+,Agriculture,5,43.242130435955985,-5.779089495905232
2022,Mieres,Venezuela,65+,Construction,6,43.25107461683927,-5.784388464671518
2022,Mieres,Venezuela,65+,Industry,2,43.26207718122242,-5.784190728364801
2022,Mieres,Venezuela,65+,Unemployed/Seeking,4,43.26567429813467,-5.774289432936352
2022,Mieres,Resto de España,18-25,Services,2,43.24027388078823,-5.782181237425708
2022,Mieres,Resto de España,18-25,Agriculture,5,43.24081861519939,-5.793719873765021
2022,Mieres,Resto de España,18-25,Construction,2,43.25505261234972,-5.786118805740877
2022,Mieres,Resto de España,18-25,Industry,5,43.255838458282426,-5.7602222598990585
2022,Mieres,Resto de España,18-25,Unemployed/Seeking,5,43.24075524347253,-5.774423143885511
2022,Mieres,Resto de España,26-35,Services,2,43.263449997573176,-5.765042619916206
2022,Mieres,Resto de España,26-35,Agriculture,4,43.2673124239498,-5.7735313869163445
2022,Mieres,Resto de España,26-35,Construction,3,43.25398124915429,-5.766152318358191
2022,Mieres,Resto de España,26-35,Industry,3,43.243335753453216,-5.788754328086938
2022,Mieres,Resto de España,26-35,Unemployed/Seeking,4,43.2511523102887,-5.7812849378875475
2022,Mieres,Resto de España,36-50,Services,3,43.25724482551827,-5.757751729481629
2022,Mieres,Resto de España,36-50,Agriculture,6,43.23580465091215,-5.76922166778611
2022,Mieres,Resto de España,36-50,Construction,3,43.253271359690075,-5.777771763874819
2022,Mieres,Resto de España,36-50,Industry,4,43.269612117768034,-5.79408322152966
2022,Mieres,Resto de España,36-50,Unemployed/Seeking,6,43.256032680600974,-5.781773271009126
2022,Mieres,Resto de España,51-65,Services,4,43.24920542374329,-5.785520108506249
2022,Mieres,Resto de España,51-65,Agriculture,5,43.25165038805836,-5.757922964333297
2022,Mieres,Resto de España,51-65,Construction,6,43.256905519996984,-5.780664731905362
2022,Mieres,Resto de España,51-65,Industry,3,43.27005558146093,-5.7768087261226055
2022,Mieres,Resto de España,51-65,Unemployed/Seeking,4,43.24547273859539,-5.773753735934798
2022,Mieres,Resto de España,65+,Services,5,43.26937664373164,-5.762889098513921
2022,Mieres,Resto de España,65+,Agriculture,4,43.23372728926498,-5.775466124453302
2022,Mieres,Resto de España,65+,Construction,4,43.2584372273714,-5.782048635905182
2022,Mieres,Resto de España,65+,Industry,5,43.23066575000491,-5.77509913869176
2022,Mieres,Resto de España,65+,Unemployed/Seeking,2,43.259415255494275,-5.7934136829682314
2022,Mieres,Otros,18-25,Services,5,43.26346597820896,-5.768189946025512
2022,Mieres,Otros,18-25,Agriculture,6,43.241530180929956,-5.774418926881241
2022,Mieres,Otros,18-25,Construction,4,43.23090775647425,-5.7756988194932015
2022,Mieres,Otros,18-25,Industry,4,43.241800804337345,-5.758916552852485
2022,Mieres,Otros,18-25,Unemployed/Seeking,6,43.2504663944774,-5.757365524090582
2022,Mieres,Otros,26-35,Services,3,43.26888240484876,-5.769408524710231
2022,Mieres,Otros,26-35,Agriculture,4,43.24122758039312,-5.779802935915308
2022,Mieres,Otros,26-35,Construction,2,43.26817284928516,-5.772062915646326
2022,Mieres,Otros,26-35,Industry,4,43.26443217664357,-5.757813024605118
2022,Mieres,Otros,26-35,Unemployed/Seeking,7,43.2656298015704,-5.78310582470109
2022,Mieres,Otros,36-50,Services,6,43.234777116802206,-5.775207480229147
2022,Mieres,Otros,36-50,Agriculture,6,43.23467353644099,-5.776026891280579
2022,Mieres,Otros,36-50,Construction,5,43.234013822854216,-5.765194917902323
2022,Mieres,Otros,36-50,Industry,4,43.26495040018325,-5.774295434423123
2022,Mieres,Otros,36-50,Unemployed/Seeking,6,43.26355412863378,-5.786472436000346
2022,Mieres,Otros,51-65,Services,4,43.23259591147141,-5.790423483677824
2022,Mieres,Otros,51-65,Agriculture,6,43.25083116380383,-5.768400269460827
2022,Mieres,Otros,51-65,Construction,6,43.26941595698969,-5.7871408507856374
2022,Mieres,Otros,51-65,Industry,5,43.25884971622185,-5.792031227390765
2022,Mieres,Otros,51-65,Unemployed/Seeking,4,43.242236211485924,-5.762550357071748
2022,Mieres,Otros,65+,Services,4,43.26089395070367,-5.7763943462714495
2022,Mieres,Otros,65+,Agriculture,3,43.24950740191442,-5.775814026717564
2022,Mieres,Otros,65+,Construction,6,43.24601441746048,-5.789435059874004
2022,Mieres,Otros,65+,Industry,2,43.26518055113899,-5.78146084179498
2022,Mieres,Otros,65+,Unemployed/Seeking,2,43.252297216339606,-5.7882220726290186
2022,Langreo,Rumanía,18-25,Services,3,43.28713966684841,-5.699045661367758
2022,Langreo,Rumanía,18-25,Agriculture,5,43.288398744065326,-5.68486709646773
2022,Langreo,Rumanía,18-25,Construction,3,43.293197335956535,-5.6825007875421205
2022,Langreo,Rumanía,18-25,Industry,5,43.29296392593946,-5.675241958435918
2022,Langreo,Rumanía,18-25,Unemployed/Seeking,2,43.281755826854074,-5.695191642236516
2022,Langreo,Rumanía,26-35,Services,6,43.31073017926587,-5.672248678752797
2022,Langreo,Rumanía,26-35,Agriculture,3,43.27656298882213,-5.690063183271381
2022,Langreo,Rumanía,26-35,Construction,8,43.28979909686369,-5.695489825620884
2022,Langreo,Rumanía,26-35,Industry,3,43.28291500259185,-5.67699997732075
2022,Langreo,Rumanía,26-35,Unemployed/Seeking,7,43.28984366644444,-5.700361078353666
2022,Langreo,Rumanía,36-50,Services,3,43.298092979190145,-5.685395234963108
2022,Langreo,Rumanía,36-50,Agriculture,3,43.31353964932147,-5.671346549884751
2022,Langreo,Rumanía,36-50,Construction,3,43.29416144251931,-5.699696716361557
2022,Langreo,Rumanía,36-50,Industry,3,43.30336534139407,-5.672740773776089
2022,Langreo,Rumanía,36-50,Unemployed/Seeking,6,43.31416285335385,-5.6851568633153535
2022,Langreo,Rumanía,51-65,Services,2,43.28277303951228,-5.669576121997104
2022,Langreo,Rumanía,51-65,Agriculture,3,43.313990108066896,-5.701414506027583
2022,Langreo,Rumanía,51-65,Construction,3,43.28317394574085,-5.671772672646974
2022,Langreo,Rumanía,51-65,Industry,5,43.285884593902985,-5.673666059765936
2022,Langreo,Rumanía,51-65,Unemployed/Seeking,4,43.31364415857714,-5.675586089579659
2022,Langreo,Rumanía,65+,Services,5,43.29715154564627,-5.675433198034054
2022,Langreo,Rumanía,65+,Agriculture,5,43.30091484342019,-5.663577121042601
2022,Langreo,Rumanía,65+,Construction,3,43.284384249825685,-5.683245205260737
2022,Langreo,Rumanía,65+,Industry,5,43.28751690603635,-5.679813170335658
2022,Langreo,Rumanía,65+,Unemployed/Seeking,5,43.29990813814846,-5.671374989264408
2022,Langreo,Marruecos,18-25,Services,5,43.29014650481274,-5.701487210116821
2022,Langreo,Marruecos,18-25,Agriculture,5,43.28078321498696,-5.674669756924688
2022,Langreo,Marruecos,18-25,Construction,6,43.29914424752303,-5.675877689523846
2022,Langreo,Marruecos,18-25,Industry,4,43.31618187211979,-5.690202599926815
2022,Langreo,Marruecos,18-25,Unemployed/Seeking,4,43.30507881456013,-5.67545682732757
2022,Langreo,Marruecos,26-35,Services,2,43.30240405649415,-5.702287416939602
2022,Langreo,Marruecos,26-35,Agriculture,7,43.29762319574592,-5.6775302934026435
2022,Langreo,Marruecos,26-35,Construction,4,43.315819977842686,-5.700705749361517
2022,Langreo,Marruecos,26-35,Industry,6,43.30429088370036,-5.686708573208777
2022,Langreo,Marruecos,26-35,Unemployed/Seeking,6,43.303041243362536,-5.6952736713977155
2022,Langreo,Marruecos,36-50,Services,4,43.30474036678154,-5.680073778978244
2022,Langreo,Marruecos,36-50,Agriculture,6,43.2835569649129,-5.683158549014254
2022,Langreo,Marruecos,36-50,Construction,5,43.30265059097383,-5.693733615133249
2022,Langreo,Marruecos,36-50,Industry,4,43.28227984802619,-5.6854717891146525
2022,Langreo,Marruecos,36-50,Unemployed/Seeking,6,43.295715509116235,-5.68796330005919
2022,Langreo,Marruecos,51-65,Services,4,43.29868075259212,-5.666433713310349
2022,Langreo,Marruecos,51-65,Agriculture,5,43.30431793920512,-5.68592747528354
2022,Langreo,Marruecos,51-65,Construction,5,43.300589522235825,-5.6769120044906485
2022,Langreo,Marruecos,51-65,Industry,6,43.28466585787533,-5.687683156986244
2022,Langreo,Marruecos,51-65,Unemployed/Seeking,5,43.292251229101375,-5.664264862004448
2022,Langreo,Marruecos,65+,Services,5,43.28039864916513,-5.67842582451724
2022,Langreo,Marruecos,65+,Agriculture,4,43.28043175555171,-5.670305253477847
2022,Langreo,Marruecos,65+,Construction,5,43.30091230917586,-5.665454970689242
2022,Langreo,Marruecos,65+,Industry,3,43.298530305974054,-5.701106240541962
2022,Langreo,Marruecos,65+,Unemployed/Seeking,2,43.288972720464436,-5.682616647993739
2022,Langreo,Colombia,18-25,Services,7,43.31413192484527,-5.70086413514905
2022,Langreo,Colombia,18-25,Agriculture,4,43.2908872719694,-5.679041690567744
2022,Langreo,Colombia,18-25,Construction,3,43.28126514234252,-5.698526731469384
2022,Langreo,Colombia,18-25,Industry,4,43.283177604301784,-5.671495357222108
2022,Langreo,Colombia,18-25,Unemployed/Seeking,4,43.294827728432224,-5.676702264560991
2022,Langreo,Colombia,26-35,Services,5,43.30137095366264,-5.700167666282078
2022,Langreo,Colombia,26-35,Agriculture,5,43.28596314023569,-5.6762296449854714
2022,Langreo,Colombia,26-35,Construction,5,43.28839549590399,-5.699902064259226
2022,Langreo,Colombia,26-35,Industry,4,43.278953660101216,-5.6881179321092095
2022,Langreo,Colombia,26-35,Unemployed/Seeking,4,43.31376613864032,-5.676920511501223
2022,Langreo,Colombia,36-50,Services,4,43.30890715542886,-5.680665271595875
2022,Langreo,Colombia,36-50,Agriculture,2,43.31328586564475,-5.68062625062095
2022,Langreo,Colombia,36-50,Construction,5,43.28151680281838,-5.702708882429769
2022,Langreo,Colombia,36-50,Industry,5,43.29182486116284,-5.689024358895935
2022,Langreo,Colombia,36-50,Unemployed/Seeking,6,43.31379246031475,-5.693873156123778
2022,Langreo,Colombia,51-65,Services,6,43.278724102120115,-5.669716456920883
2022,Langreo,Colombia,51-65,Agriculture,5,43.27958782254276,-5.696597256450415
2022,Langreo,Colombia,51-65,Construction,6,43.27739590868874,-5.6799970569785705
2022,Langreo,Colombia,51-65,Industry,5,43.30901775451421,-5.681341672544718
2022,Langreo,Colombia,51-65,Unemployed/Seeking,5,43.301416382425,-5.670569751261378
2022,Langreo,Colombia,65+,Services,6,43.31184668434321,-5.698697332568166
2022,Langreo,Colombia,65+,Agriculture,3,43.29460214720263,-5.697921730533249
2022,Langreo,Colombia,65+,Construction,2,43.29079327241334,-5.670539676475461
2022,Langreo,Colombia,65+,Industry,5,43.30248598327978,-5.694816080271836
2022,Langreo,Colombia,65+,Unemployed/Seeking,3,43.290961712505634,-5.677612693785843
2022,Langreo,Venezuela,18-25,Services,6,43.31552490252011,-5.68013024285402
2022,Langreo,Venezuela,18-25,Agriculture,4,43.31078771633786,-5.675995896459428
2022,Langreo,Venezuela,18-25,Construction,4,43.293121367991866,-5.665333068447769
2022,Langreo,Venezuela,18-25,Industry,3,43.3144893214643,-5.6780800050472715
2022,Langreo,Venezuela,18-25,Unemployed/Seeking,3,43.27889185724446,-5.6990421324463885
2022,Langreo,Venezuela,26-35,Services,5,43.316294412843305,-5.670750818336548
2022,Langreo,Venezuela,26-35,Agriculture,7,43.30462207823313,-5.69928401422096
2022,Langreo,Venezuela,26-35,Construction,5,43.30417611039352,-5.703358237241766
2022,Langreo,Venezuela,26-35,Industry,5,43.29468514768922,-5.6748987573963845
2022,Langreo,Venezuela,26-35,Unemployed/Seeking,5,43.30471018196466,-5.67305062488907
2022,Langreo,Venezuela,36-50,Services,7,43.28854955162419,-5.6686328388181275
2022,Langreo,Venezuela,36-50,Agriculture,3,43.304701159558036,-5.696763675305101
2022,Langreo,Venezuela,36-50,Construction,5,43.28427972806627,-5.688466265851537
2022,Langreo,Venezuela,36-50,Industry,7,43.30170093119626,-5.6806361082565795
2022,Langreo,Venezuela,36-50,Unemployed/Seeking,3,43.3128842447899,-5.702638175738254
2022,Langreo,Venezuela,51-65,Services,5,43.285744611305184,-5.666851775599459
2022,Langreo,Venezuela,51-65,Agriculture,2,43.27888582285584,-5.6675754068927935
2022,Langreo,Venezuela,51-65,Construction,6,43.304920918209504,-5.673773885017928
2022,Langreo,Venezuela,51-65,Industry,5,43.301639202069516,-5.702134689039517
2022,Langreo,Venezuela,51-65,Unemployed/Seeking,6,43.30117850973095,-5.668893392979545
2022,Langreo,Venezuela,65+,Services,5,43.29339863778672,-5.703296518376355
